 written on 12Jan2017 at 00:13:00 
          34
          71
    2    1    2    1    1    1    1    2    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    2    1    1    1    2    1    1    1    1    2    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    2    1    1    1    1    2    1    2
   -2   -2    0    6    3    0.003653   -0.000003
   -2   -2    0    7    3   -0.000085   -0.000006
   -2   -2    0    8    3    0.000965    0.000041
   -2   -2    0    9    3    0.000783    0.000068
   -2   -2    0   10    3    0.000019    0.000085
   -2   -2    0   11    3    0.000450   -0.000020
   -2   -2    0   12    3   -0.003589    0.000072
   -2   -2    0   13    3   -0.000690    0.000034
   -2   -2    0   14    3   -0.002798    0.000075
   -2   -2    0   15    3   -0.001671    0.000135
   -2   -2    0   16    3    0.000726    0.000011
   -2   -2    0   17    3   -0.000929   -0.000014
   -2   -2    0   18    3   -0.002283   -0.000015
   -2   -2    0   19    3   -0.002041   -0.000017
   -2   -2    0   20    3    0.000271   -0.000046
   -2   -2    0   21    3   -0.002265    0.000014
   -2   -2    0   22    3    0.001779    0.000105
   -2   -2    0   23    3    0.001256    0.000512
   -2   -2    0   24    3   -0.000924   -0.000205
   -2   -2    0   25    3    0.001784    0.000325
   -2   -2    0   26    3    0.000147   -0.000738
   -2   -2    0   27    3    0.000159   -0.000119
   -2   -2    0   28    3    0.001273   -0.000029
   -2   -2    0   29    3    0.006423    0.000302
   -2   -2    0   30    3    0.010441    0.001164
   -2   -2    0   31    3    0.011456   -0.000112
   -2   -2    0   32    3    0.004551   -0.000051
   -2   -2    0   33    3    0.002866    0.000286
   -2   -2    0   34    3    0.001076    0.000376
   -2   -2    0    1    4    0.000188    0.000053
   -2   -2    0    2    4   -0.000037   -0.000022
   -2   -2    0    3    4   -0.000596   -0.000058
   -2   -2    0    4    4    0.000401   -0.000000
   -2   -2    0    5    4   -0.000182    0.000084
   -2   -2    0    6    4   -0.000650    0.000051
   -2   -2    0    7    4   -0.000411    0.000026
   -2   -2    0    8    4    0.001133    0.000032
   -2   -2    0    9    4    0.000125   -0.000144
   -2   -2    0   10    4   -0.001998    0.000032
   -2   -2    0   11    4   -0.000314    0.000013
   -2   -2    0   12    4    0.000112    0.000079
   -2   -2    0   13    4   -0.000885    0.000050
   -2   -2    0   14    4   -0.000732   -0.000022
   -2   -2    0   15    4   -0.000314   -0.000109
   -2   -2    0   16    4   -0.001606    0.000026
   -2   -2    0   17    4    0.000115    0.000158
   -2   -2    0   18    4   -0.000501    0.000131
   -2   -2    0   19    4    0.000140    0.000082
   -2   -2    0   20    4    0.000635    0.000123
   -2   -2    0   21    4   -0.001126    0.000094
   -2   -2    0   22    4   -0.001039    0.000075
   -2   -2    0   23    4    0.001375   -0.000507
   -2   -2    0   24    4   -0.002477   -0.000147
   -2   -2    0   25    4   -0.002161    0.000242
   -2   -2    0   26    4    0.011762   -0.000897
   -2   -2    0   27    4   -0.000240    0.000179
   -2   -2    0   28    4    0.003183    0.000070
   -2   -2    0   29    4   -0.002066    0.000313
   -2   -2    0   30    4    0.027155   -0.001436
   -2   -2    0   31    4    0.003933   -0.000023
   -2   -2    0   32    4    0.002745    0.000060
   -2   -2    0   33    4   -0.002116   -0.000312
   -2   -2    0   34    4   -0.000850   -0.000021
   -2   -2    0    1    5   -0.001116   -0.000067
   -2   -2    0    2    5    0.001279    0.000019
   -2   -2    0    3    5    0.000825    0.000105
   -2   -2    0    4    5   -0.000182   -0.000084
   -2   -2    0    5    5    0.003343   -0.000000
   -2   -2    0    6    5    0.000083   -0.000108
   -2   -2    0    7    5    0.001437   -0.000004
   -2   -2    0    8    5   -0.002454   -0.000035
   -2   -2    0    9    5   -0.000857    0.000068
   -2   -2    0   10    5   -0.000449   -0.000029
   -2   -2    0   11    5    0.000356    0.000027
   -2   -2    0   12    5    0.000578   -0.000060
   -2   -2    0   13    5   -0.001236   -0.000096
   -2   -2    0   14    5   -0.000893   -0.000031
   -2   -2    0   15    5   -0.000300    0.000022
   -2   -2    0   16    5    0.000993    0.000041
   -2   -2    0   17    5    0.000086   -0.000222
   -2   -2    0   18    5   -0.002204   -0.000237
   -2   -2    0   19    5    0.001146   -0.000083
   -2   -2    0   20    5    0.000833   -0.000148
   -2   -2    0   21    5    0.000559   -0.000117
   -2   -2    0   22    5   -0.003434    0.000011
   -2   -2    0   23    5   -0.002924   -0.000270
   -2   -2    0   24    5   -0.000629    0.000260
   -2   -2    0   25    5    0.000595   -0.000366
   -2   -2    0   26    5    0.025140    0.000860
   -2   -2    0   27    5    0.002175   -0.000243
   -2   -2    0   28    5    0.000753    0.000097
   -2   -2    0   29    5    0.011755   -0.000627
   -2   -2    0   30    5   -0.000562    0.000098
   -2   -2    0   31    5   -0.006623    0.000037
   -2   -2    0   32    5    0.001656    0.000126
   -2   -2    0   33    5    0.000021    0.000205
   -2   -2    0   34    5   -0.003524    0.000004
   -2   -2    0    1    6   -0.001913    0.000085
   -2   -2    0    2    6    0.000757   -0.000073
   -2   -2    0    3    6    0.003653    0.000003
   -2   -2    0    4    6   -0.000650   -0.000051
   -2   -2    0    5    6    0.000083    0.000108
   -2   -2    0    6    6   -0.001664   -0.000000
   -2   -2    0    7    6   -0.001941    0.000059
   -2   -2    0    8    6   -0.001301    0.000008
   -2   -2    0    9    6   -0.002150   -0.000131
   -2   -2    0   10    6    0.000271   -0.000017
   -2   -2    0   11    6    0.000596   -0.000001
   -2   -2    0   12    6    0.003969   -0.000002
   -2   -2    0   13    6   -0.001453    0.000028
   -2   -2    0   14    6   -0.001192   -0.000058
   -2   -2    0   15    6   -0.001675   -0.000117
   -2   -2    0   16    6   -0.000179    0.000001
   -2   -2    0   17    6   -0.000997    0.000108
   -2   -2    0   18    6   -0.001660    0.000076
   -2   -2    0   19    6   -0.001418   -0.000014
   -2   -2    0   20    6    0.001635    0.000042
   -2   -2    0   21    6   -0.003149   -0.000010
   -2   -2    0   22    6    0.000378   -0.000104
   -2   -2    0   23    6    0.002791   -0.000885
   -2   -2    0   24    6   -0.004028    0.000160
   -2   -2    0   25    6    0.011908    0.000020
   -2   -2    0   26    6    0.004018   -0.000121
   -2   -2    0   27    6    0.000989    0.000108
   -2   -2    0   28    6   -0.001126   -0.000032
   -2   -2    0   29    6    0.000171   -0.000783
   -2   -2    0   30    6   -0.001048   -0.002148
   -2   -2    0   31    6    0.001703    0.000181
   -2   -2    0   32    6   -0.001131    0.000025
   -2   -2    0   33    6    0.003117   -0.000453
   -2   -2    0   34    6   -0.001681   -0.000211
   -2   -2    0    1    7    0.000524   -0.000113
   -2   -2    0    2    7    0.000294    0.000066
   -2   -2    0    3    7   -0.000085    0.000006
   -2   -2    0    4    7   -0.000411   -0.000026
   -2   -2    0    5    7    0.001437    0.000004
   -2   -2    0    6    7   -0.001941   -0.000059
   -2   -2    0    7    7    0.001156   -0.000000
   -2   -2    0    8    7    0.000238   -0.000023
   -2   -2    0    9    7   -0.000216    0.000025
   -2   -2    0   10    7    0.000541    0.000068
   -2   -2    0   11    7    0.000203    0.000016
   -2   -2    0   12    7   -0.001241    0.000071
   -2   -2    0   13    7   -0.000486   -0.000041
   -2   -2    0   14    7   -0.000871    0.000113
   -2   -2    0   15    7   -0.000417    0.000135
   -2   -2    0   16    7   -0.001642   -0.000002
   -2   -2    0   17    7   -0.000095   -0.000063
   -2   -2    0   18    7   -0.002476   -0.000136
   -2   -2    0   19    7   -0.000327   -0.000041
   -2   -2    0   20    7    0.001204   -0.000184
   -2   -2    0   21    7    0.000374   -0.000003
   -2   -2    0   22    7   -0.002578   -0.000230
   -2   -2    0   23    7   -0.000970   -0.000674
   -2   -2    0   24    7    0.001366   -0.000101
   -2   -2    0   25    7   -0.003630    0.000154
   -2   -2    0   26    7    0.019789   -0.000798
   -2   -2    0   27    7    0.000539   -0.000206
   -2   -2    0   28    7   -0.004993   -0.000024
   -2   -2    0   29    7   -0.007352    0.000211
   -2   -2    0   30    7   -0.007477   -0.000719
   -2   -2    0   31    7   -0.002149   -0.000016
   -2   -2    0   32    7   -0.001418   -0.000166
   -2   -2    0   33    7    0.000235   -0.000288
   -2   -2    0   34    7   -0.000319    0.000337
   -2   -2    0    1    8    0.001536    0.000175
   -2   -2    0    2    8   -0.001315   -0.000108
   -2   -2    0    3    8    0.000965   -0.000041
   -2   -2    0    4    8    0.001133   -0.000032
   -2   -2    0    5    8   -0.002454    0.000035
   -2   -2    0    6    8   -0.001301   -0.000008
   -2   -2    0    7    8    0.000238    0.000023
   -2   -2    0    8    8    0.000878   -0.000000
   -2   -2    0    9    8    0.000508   -0.000055
   -2   -2    0   10    8   -0.000516   -0.000016
   -2   -2    0   11    8   -0.000311   -0.000001
   -2   -2    0   12    8    0.000573   -0.000020
   -2   -2    0   13    8   -0.000006    0.000102
   -2   -2    0   14    8   -0.002982   -0.000027
   -2   -2    0   15    8   -0.000154   -0.000088
   -2   -2    0   16    8   -0.001113   -0.000036
   -2   -2    0   17    8   -0.001445    0.000143
   -2   -2    0   18    8   -0.000612    0.000298
   -2   -2    0   19    8   -0.001071    0.000092
   -2   -2    0   20    8    0.000120    0.000212
   -2   -2    0   21    8    0.000213    0.000064
   -2   -2    0   22    8    0.003135   -0.000067
   -2   -2    0   23    8   -0.001444   -0.000159
   -2   -2    0   24    8    0.003851    0.000106
   -2   -2    0   25    8    0.004468   -0.000193
   -2   -2    0   26    8   -0.009337    0.000415
   -2   -2    0   27    8    0.000618    0.000172
   -2   -2    0   28    8   -0.002227    0.000437
   -2   -2    0   29    8    0.002062   -0.000975
   -2   -2    0   30    8    0.015419    0.000042
   -2   -2    0   31    8    0.002327    0.000168
   -2   -2    0   32    8    0.002630    0.000125
   -2   -2    0   33    8    0.004101    0.000003
   -2   -2    0   34    8   -0.000252   -0.000166
   -2   -2    0    1    9   -0.000065   -0.000057
   -2   -2    0    2    9    0.001548    0.000036
   -2   -2    0    3    9    0.000783   -0.000068
   -2   -2    0    4    9    0.000125    0.000144
   -2   -2    0    5    9   -0.000857   -0.000068
   -2   -2    0    6    9   -0.002150    0.000131
   -2   -2    0    7    9   -0.000216   -0.000025
   -2   -2    0    8    9    0.000508    0.000055
   -2   -2    0    9    9    0.001853    0.000000
   -2   -2    0   10    9   -0.001455    0.000053
   -2   -2    0   11    9    0.000903    0.000021
   -2   -2    0   12    9    0.003503    0.000106
   -2   -2    0   13    9    0.000659    0.000065
   -2   -2    0   14    9   -0.001104    0.000019
   -2   -2    0   15    9   -0.000690   -0.000015
   -2   -2    0   16    9   -0.000586    0.000015
   -2   -2    0   17    9   -0.003160    0.000072
   -2   -2    0   18    9   -0.002367    0.000136
   -2   -2    0   19    9   -0.000225    0.000041
   -2   -2    0   20    9    0.001683   -0.000012
   -2   -2    0   21    9    0.000069    0.000068
   -2   -2    0   22    9    0.006641    0.000315
   -2   -2    0   23    9    0.005391    0.000082
   -2   -2    0   24    9   -0.003168   -0.000300
   -2   -2    0   25    9    0.010483    0.000779
   -2   -2    0   26    9    0.001421   -0.001284
   -2   -2    0   27    9    0.001279   -0.000058
   -2   -2    0   28    9   -0.003577   -0.000090
   -2   -2    0   29    9    0.001008    0.000466
   -2   -2    0   30    9   -0.005448    0.000228
   -2   -2    0   31    9    0.001271   -0.000059
   -2   -2    0   32    9    0.003862   -0.000112
   -2   -2    0   33    9   -0.000118    0.000209
   -2   -2    0   34    9   -0.000642    0.000216
   -2   -2    0    1   10   -0.000462   -0.000013
   -2   -2    0    2   10    0.001822    0.000012
   -2   -2    0    3   10    0.000019   -0.000085
   -2   -2    0    4   10   -0.001998   -0.000032
   -2   -2    0    5   10   -0.000449    0.000029
   -2   -2    0    6   10    0.000271    0.000017
   -2   -2    0    7   10    0.000541   -0.000068
   -2   -2    0    8   10   -0.000516    0.000016
   -2   -2    0    9   10   -0.001455   -0.000053
   -2   -2    0   10   10    0.001111   -0.000000
   -2   -2    0   11   10    0.000046   -0.000013
   -2   -2    0   12   10   -0.000417    0.000102
   -2   -2    0   13   10   -0.001945    0.000008
   -2   -2    0   14   10    0.001359   -0.000014
   -2   -2    0   15   10    0.000374   -0.000062
   -2   -2    0   16   10   -0.000833   -0.000040
   -2   -2    0   17   10    0.000770    0.000126
   -2   -2    0   18   10    0.001088    0.000154
   -2   -2    0   19   10    0.001316    0.000225
   -2   -2    0   20   10   -0.001101    0.000134
   -2   -2    0   21   10    0.000752    0.000236
   -2   -2    0   22   10   -0.000700    0.000120
   -2   -2    0   23   10   -0.004221   -0.000178
   -2   -2    0   24   10    0.001177   -0.000103
   -2   -2    0   25   10   -0.004039   -0.000019
   -2   -2    0   26   10   -0.001994   -0.000369
   -2   -2    0   27   10   -0.001850    0.000166
   -2   -2    0   28   10    0.004529    0.000227
   -2   -2    0   29   10   -0.000778    0.000191
   -2   -2    0   30   10   -0.004409   -0.001143
   -2   -2    0   31   10    0.000612   -0.000188
   -2   -2    0   32   10   -0.002893    0.000097
   -2   -2    0   33   10   -0.000039    0.000196
   -2   -2    0   34   10    0.001206    0.000283
   -2   -2    0    1   11    0.000944    0.000050
   -2   -2    0    2   11   -0.001778   -0.000088
   -2   -2    0    3   11    0.000450    0.000020
   -2   -2    0    4   11   -0.000314   -0.000013
   -2   -2    0    5   11    0.000356   -0.000027
   -2   -2    0    6   11    0.000596    0.000001
   -2   -2    0    7   11    0.000203   -0.000016
   -2   -2    0    8   11   -0.000311    0.000001
   -2   -2    0    9   11    0.000903   -0.000021
   -2   -2    0   10   11    0.000046    0.000013
   -2   -2    0   11   11    0.002138    0.000000
   -2   -2    0   12   11   -0.000123   -0.000012
   -2   -2    0   13   11    0.000184    0.000007
   -2   -2    0   14   11   -0.001076    0.000036
   -2   -2    0   15   11   -0.001268    0.000014
   -2   -2    0   16   11   -0.001017   -0.000028
   -2   -2    0   17   11   -0.001613   -0.000088
   -2   -2    0   18   11   -0.001387   -0.000022
   -2   -2    0   19   11   -0.003075   -0.000122
   -2   -2    0   20   11    0.000386   -0.000083
   -2   -2    0   21   11   -0.001650   -0.000117
   -2   -2    0   22   11    0.001236    0.000248
   -2   -2    0   23   11   -0.004333   -0.000012
   -2   -2    0   24   11    0.006947    0.000191
   -2   -2    0   25   11   -0.002059    0.000181
   -2   -2    0   26   11    0.009054   -0.000369
   -2   -2    0   27   11    0.000444   -0.000080
   -2   -2    0   28   11    0.000145   -0.000114
   -2   -2    0   29   11   -0.000560   -0.000423
   -2   -2    0   30   11    0.000751   -0.000566
   -2   -2    0   31   11    0.005176    0.000191
   -2   -2    0   32   11   -0.001142    0.000156
   -2   -2    0   33   11   -0.002757   -0.000006
   -2   -2    0   34   11    0.003587   -0.000210
   -2   -2    0    1   12   -0.000530    0.000109
   -2   -2    0    2   12   -0.001150   -0.000089
   -2   -2    0    3   12   -0.003589   -0.000072
   -2   -2    0    4   12    0.000112   -0.000079
   -2   -2    0    5   12    0.000578    0.000060
   -2   -2    0    6   12    0.003969    0.000002
   -2   -2    0    7   12   -0.001241   -0.000071
   -2   -2    0    8   12    0.000573    0.000020
   -2   -2    0    9   12    0.003503   -0.000106
   -2   -2    0   10   12   -0.000417   -0.000102
   -2   -2    0   11   12   -0.000123    0.000012
   -2   -2    0   12   12    0.001166    0.000000
   -2   -2    0   13   12    0.001353    0.000018
   -2   -2    0   14   12   -0.001334   -0.000159
   -2   -2    0   15   12   -0.003247   -0.000151
   -2   -2    0   16   12   -0.001903   -0.000067
   -2   -2    0   17   12    0.000245    0.000179
   -2   -2    0   18   12   -0.000851    0.000244
   -2   -2    0   19   12    0.000179    0.000151
   -2   -2    0   20   12    0.002400    0.000144
   -2   -2    0   21   12    0.000544    0.000131
   -2   -2    0   22   12   -0.003065   -0.000137
   -2   -2    0   23   12    0.003110   -0.000202
   -2   -2    0   24   12   -0.000792    0.000150
   -2   -2    0   25   12   -0.006921   -0.000093
   -2   -2    0   26   12    0.002238    0.000568
   -2   -2    0   27   12    0.003174    0.000056
   -2   -2    0   28   12   -0.000802    0.000178
   -2   -2    0   29   12    0.014291   -0.000362
   -2   -2    0   30   12    0.003007   -0.000072
   -2   -2    0   31   12   -0.002133   -0.000002
   -2   -2    0   32   12   -0.007951    0.000182
   -2   -2    0   33   12    0.004396   -0.000060
   -2   -2    0   34   12   -0.003422   -0.000240
   -2   -2    0    1   13   -0.001100    0.000068
   -2   -2    0    2   13   -0.000274   -0.000050
   -2   -2    0    3   13   -0.000690   -0.000034
   -2   -2    0    4   13   -0.000885   -0.000050
   -2   -2    0    5   13   -0.001236    0.000096
   -2   -2    0    6   13   -0.001453   -0.000028
   -2   -2    0    7   13   -0.000486    0.000041
   -2   -2    0    8   13   -0.000006   -0.000102
   -2   -2    0    9   13    0.000659   -0.000065
   -2   -2    0   10   13   -0.001945   -0.000008
   -2   -2    0   11   13    0.000184   -0.000007
   -2   -2    0   12   13    0.001353   -0.000018
   -2   -2    0   13   13    0.000532    0.000000
   -2   -2    0   14   13    0.000728   -0.000003
   -2   -2    0   15   13    0.000508   -0.000036
   -2   -2    0   16   13   -0.001812    0.000008
   -2   -2    0   17   13   -0.000487    0.000000
   -2   -2    0   18   13   -0.000306   -0.000047
   -2   -2    0   19   13    0.002193    0.000008
   -2   -2    0   20   13   -0.000229    0.000088
   -2   -2    0   21   13    0.000523    0.000005
   -2   -2    0   22   13   -0.000845   -0.000195
   -2   -2    0   23   13   -0.003142   -0.000705
   -2   -2    0   24   13   -0.004207    0.000054
   -2   -2    0   25   13   -0.003768   -0.000247
   -2   -2    0   26   13    0.013967    0.000017
   -2   -2    0   27   13   -0.000695    0.000175
   -2   -2    0   28   13   -0.000923    0.000165
   -2   -2    0   29   13   -0.003262   -0.000896
   -2   -2    0   30   13   -0.013818   -0.000745
   -2   -2    0   31   13    0.002172    0.000031
   -2   -2    0   32   13   -0.002474   -0.000017
   -2   -2    0   33   13    0.004430   -0.000308
   -2   -2    0   34   13   -0.000126   -0.000041
   -2   -2    0    1   14    0.001507   -0.000006
   -2   -2    0    2   14   -0.000992   -0.000000
   -2   -2    0    3   14   -0.002798   -0.000075
   -2   -2    0    4   14   -0.000732    0.000022
   -2   -2    0    5   14   -0.000893    0.000031
   -2   -2    0    6   14   -0.001192    0.000058
   -2   -2    0    7   14   -0.000871   -0.000113
   -2   -2    0    8   14   -0.002982    0.000027
   -2   -2    0    9   14   -0.001104   -0.000019
   -2   -2    0   10   14    0.001359    0.000014
   -2   -2    0   11   14   -0.001076   -0.000036
   -2   -2    0   12   14   -0.001334    0.000159
   -2   -2    0   13   14    0.000728    0.000003
   -2   -2    0   14   14   -0.000284    0.000000
   -2   -2    0   15   14   -0.002138   -0.000063
   -2   -2    0   16   14   -0.000946   -0.000014
   -2   -2    0   17   14   -0.000842    0.000083
   -2   -2    0   18   14   -0.002772    0.000177
   -2   -2    0   19   14   -0.002101    0.000154
   -2   -2    0   20   14    0.001795    0.000055
   -2   -2    0   21   14   -0.000263    0.000163
   -2   -2    0   22   14   -0.003231    0.000013
   -2   -2    0   23   14   -0.005616    0.000013
   -2   -2    0   24   14    0.000591   -0.000313
   -2   -2    0   25   14   -0.000981    0.000390
   -2   -2    0   26   14   -0.003111   -0.001590
   -2   -2    0   27   14    0.000475    0.000101
   -2   -2    0   28   14    0.006568   -0.000033
   -2   -2    0   29   14    0.005016   -0.000100
   -2   -2    0   30   14   -0.000123   -0.000273
   -2   -2    0   31   14   -0.000101   -0.000091
   -2   -2    0   32   14    0.001372   -0.000192
   -2   -2    0   33   14    0.001711    0.000020
   -2   -2    0   34   14    0.009373    0.000076
   -2   -2    0    1   15    0.000241   -0.000061
   -2   -2    0    2   15   -0.001325    0.000061
   -2   -2    0    3   15   -0.001671   -0.000135
   -2   -2    0    4   15   -0.000314    0.000109
   -2   -2    0    5   15   -0.000300   -0.000022
   -2   -2    0    6   15   -0.001675    0.000117
   -2   -2    0    7   15   -0.000417   -0.000135
   -2   -2    0    8   15   -0.000154    0.000088
   -2   -2    0    9   15   -0.000690    0.000015
   -2   -2    0   10   15    0.000374    0.000062
   -2   -2    0   11   15   -0.001268   -0.000014
   -2   -2    0   12   15   -0.003247    0.000151
   -2   -2    0   13   15    0.000508    0.000036
   -2   -2    0   14   15   -0.002138    0.000063
   -2   -2    0   15   15    0.000131   -0.000000
   -2   -2    0   16   15    0.000287    0.000010
   -2   -2    0   17   15   -0.002595    0.000042
   -2   -2    0   18   15   -0.003911    0.000120
   -2   -2    0   19   15   -0.001525    0.000144
   -2   -2    0   20   15    0.001732    0.000011
   -2   -2    0   21   15   -0.001855    0.000164
   -2   -2    0   22   15    0.009405    0.000140
   -2   -2    0   23   15    0.000130    0.000240
   -2   -2    0   24   15   -0.004408   -0.000470
   -2   -2    0   25   15    0.010421    0.001056
   -2   -2    0   26   15   -0.011040   -0.002553
   -2   -2    0   27   15   -0.000341    0.000083
   -2   -2    0   28   15   -0.000367   -0.000177
   -2   -2    0   29   15   -0.002340    0.000850
   -2   -2    0   30   15    0.003961    0.000516
   -2   -2    0   31   15    0.004410   -0.000147
   -2   -2    0   32   15    0.006945   -0.000257
   -2   -2    0   33   15   -0.005673    0.000237
   -2   -2    0   34   15    0.012068    0.000408
   -2   -2    0    1   16   -0.000627   -0.000041
   -2   -2    0    2   16   -0.000465    0.000036
   -2   -2    0    3   16    0.000726   -0.000011
   -2   -2    0    4   16   -0.001606   -0.000026
   -2   -2    0    5   16    0.000993   -0.000041
   -2   -2    0    6   16   -0.000179   -0.000001
   -2   -2    0    7   16   -0.001642    0.000002
   -2   -2    0    8   16   -0.001113    0.000036
   -2   -2    0    9   16   -0.000586   -0.000015
   -2   -2    0   10   16   -0.000833    0.000040
   -2   -2    0   11   16   -0.001017    0.000028
   -2   -2    0   12   16   -0.001903    0.000067
   -2   -2    0   13   16   -0.001812   -0.000008
   -2   -2    0   14   16   -0.000946    0.000014
   -2   -2    0   15   16    0.000287   -0.000010
   -2   -2    0   16   16    0.000282    0.000000
   -2   -2    0   17   16   -0.000170    0.000003
   -2   -2    0   18   16   -0.000819   -0.000008
   -2   -2    0   19   16    0.001278   -0.000031
   -2   -2    0   20   16    0.002604   -0.000069
   -2   -2    0   21   16   -0.000419   -0.000003
   -2   -2    0   22   16   -0.003160    0.000057
   -2   -2    0   23   16    0.001178   -0.000196
   -2   -2    0   24   16    0.000460   -0.000115
   -2   -2    0   25   16   -0.002424    0.000346
   -2   -2    0   26   16   -0.000952   -0.000959
   -2   -2    0   27   16    0.000848   -0.000111
   -2   -2    0   28   16    0.005346   -0.000005
   -2   -2    0   29   16   -0.003828    0.000286
   -2   -2    0   30   16    0.026651   -0.000857
   -2   -2    0   31   16   -0.000561   -0.000030
   -2   -2    0   32   16   -0.000423   -0.000073
   -2   -2    0   33   16    0.000451    0.000050
   -2   -2    0   34   16   -0.003643    0.000145
   -2   -2    0    1   17   -0.002054    0.000169
   -2   -2    0    2   17   -0.001598   -0.000085
   -2   -2    0    3   17   -0.000929    0.000014
   -2   -2    0    4   17    0.000115   -0.000158
   -2   -2    0    5   17    0.000086    0.000222
   -2   -2    0    6   17   -0.000997   -0.000108
   -2   -2    0    7   17   -0.000095    0.000063
   -2   -2    0    8   17   -0.001445   -0.000143
   -2   -2    0    9   17   -0.003160   -0.000072
   -2   -2    0   10   17    0.000770   -0.000126
   -2   -2    0   11   17   -0.001613    0.000088
   -2   -2    0   12   17    0.000245   -0.000179
   -2   -2    0   13   17   -0.000487   -0.000000
   -2   -2    0   14   17   -0.000842   -0.000083
   -2   -2    0   15   17   -0.002595   -0.000042
   -2   -2    0   16   17   -0.000170   -0.000003
   -2   -2    0   17   17    0.001566   -0.000000
   -2   -2    0   18   17   -0.001533   -0.000022
   -2   -2    0   19   17    0.001899   -0.000029
   -2   -2    0   20   17    0.000299    0.000180
   -2   -2    0   21   17   -0.000047   -0.000054
   -2   -2    0   22   17   -0.003095   -0.000181
   -2   -2    0   23   17    0.007855   -0.002095
